Date,DJI,AXP,MMM,ATT,BA,CAT,CISCO,DD,XOM,GE,GS,HD,IBM,INTC,JNJ,JPM,MRK,MCD,MSFT,NKE
23/08/2000,11144.7,50.15,47.97,40.19,50.56,18.56,67.19,47.88,42.25,57.75,119,50.75,123.25,74.62,48.47,53.62,68.54,31.19,35.38,10.06
24/08/2000,11182.7,50.09,47.41,40.5,53.5,18.84,66.5,47.75,41.25,58.94,118.25,50.56,124.81,74.25,48.12,53.25,68.66,30.38,35.56,10.31
25/08/2000,11192.6,49.49,47.88,41.19,54.12,18.81,65.5,47.06,41.47,59.38,119.38,50.62,129,72.94,47.72,52.06,69.07,30.38,35.31,10.62
28/08/2000,11252.84,52.45,47.56,41.44,53.25,18.59,66.06,46.56,41.41,59.94,122,50.38,130.62,73.88,47.38,52.69,68.66,30.38,35.66,10.19
29/08/2000,11215.1,51.13,47.31,42.44,52.62,19.31,66.56,45.72,41.26,59.81,127.38,49.31,132.88,74.06,46.5,51.88,67.42,30.44,35.47,10.5
30/08/2000,11103,51.57,46.69,41.38,52.5,18.78,66.56,45.31,40.68,57.81,123.69,48.31,130.31,73.5,46.25,53.25,67.36,30.38,35,10.36
31/08/2000,11215.1,51.84,46.5,41.75,53.62,18.38,68.75,44.88,40.81,58.69,128.06,48.31,132.06,74.88,45.97,55.88,66.17,29.88,34.91,9.89
1/09/2000,11238.8,51.13,46.25,42.94,54.75,18.66,68.56,45.56,41.17,58.12,129.62,48.56,133.62,73.94,46.31,56.31,65.52,29.58,35.09,10.22
5/09/2000,11260.6,52.28,46.12,43.19,55.44,19.03,66,46.12,41.41,58.75,128.81,50.5,131.5,69.25,46.62,57.12,64.46,29.69,35.06,10.42
6/09/2000,11310.6,52.06,47.06,42.88,57.88,19.34,64.25,47,42,59.06,127.88,50.75,131.38,65.7,46.62,56.5,62.38,30.12,34.72,10
7/09/2000,11259.9,51.9,45.81,42.75,59.38,19.03,66.25,42.12,41.88,59,128.69,50.56,133.38,67.44,46.72,57.31,63.69,29.31,35.03,9.66
8/09/2000,11220.7,53.05,44.97,45.06,58.12,18.91,63.88,40.81,41.75,59.88,124.25,52.94,129.5,65.38,47.22,57.81,63.92,28.81,34.66,9.78
11/09/2000,11195.5,54.09,44.47,45.68,58.62,19.16,61.19,40.69,42.49,59.69,132.31,54.25,124.62,64.69,47.5,57.38,64.34,28.38,34.41,9.16
12/09/2000,11233.2,54.14,44.03,45.62,59,19,58.88,41.12,42.88,59.25,131.31,55.88,125,64.94,48.31,52.5,64.12,29.5,34.06,9.94
13/09/2000,11182.2,53.65,43.25,45.38,59.44,19.34,61.31,41.03,42.81,59.31,128.5,53,127.12,61.25,48.82,51.19,64.71,28,34.12,9.66
14/09/2000,11087.5,53.21,42.5,44.88,58.38,19.62,61.25,40.69,42.64,59,129,55.44,127.89,59.62,47.97,50.38,63.98,26.94,32.91,9.48
15/09/2000,10927,51.9,42.56,44.25,56.88,18.72,62.75,40.12,44.53,56.75,124.75,54.25,125,57.52,47.5,49.12,63.63,28,32.09,9.12
18/09/2000,10808.5,50.91,41.59,44.75,56.94,18.03,60.06,40.38,44.82,57.75,118.56,55.06,123.25,55.81,46.06,46.56,63.57,28.5,31.5,9.47
19/09/2000,10789.3,52.34,41.94,45.5,56.77,17.75,62,40.02,44,57.06,119.94,53.56,124.75,60.38,46.31,46.88,65.69,27.81,32.5,9.58
20/09/2000,10687.9,50.75,40.88,44.44,59.06,17.59,63.12,39.38,43.34,56.62,118,53,124.38,63.06,45.54,46.5,64.3,27.69,32.12,9.47
21/09/2000,10765.5,50.97,43.22,46.69,60.12,17.41,61.12,39.12,43.16,57.62,113.25,53.88,122,61.48,47.09,45.62,66.53,28.25,32.09,9.66
22/09/2000,10847.4,51.41,44.12,47.94,64,17.56,60.31,39.88,43.09,57.31,114.88,55.94,124,47.94,47.94,47.5,69.31,28.69,31.62,9.89
25/09/2000,10808.2,52.39,45,48.5,63.88,17.75,57.19,39.19,42.93,58,116.5,54.62,121.75,45.38,47.93,47.5,68.42,29.44,30.62,10.05
26/09/2000,10631.3,52.12,44.94,48.31,66.06,17.5,55.19,39.69,43.31,58.31,110.88,53.38,119.38,43.31,47.25,46.06,67.68,29.88,31.34,10.02
27/09/2000,10628.4,51.3,44.97,47.44,65.25,16.41,57.31,39.12,44.62,59.44,107.06,54.75,116.62,43.88,47.56,45.5,68.88,29.88,30.31,9.97
28/09/2000,10824.1,53.32,45.81,49.69,64.5,17,59.31,39.75,44.57,58.88,113,54.75,117,44.44,46.69,47,69.25,29.88,30.66,10.03
29/09/2000,10650.9,53.16,45.56,50,63.12,16.91,55.25,41.44,44.56,57.81,113.94,52.94,114.75,41.56,46.97,46.25,70.49,30.19,30.16,10.02
2/10/2000,10700.1,55.12,45.84,50.06,58.44,17.12,55.5,41.62,45.72,58.31,115.38,52.56,117.81,40.12,46.59,47.5,70.08,30.06,29.56,10
3/10/2000,10719.7,53.81,47,49.94,59.88,17.53,56.25,44.38,45.41,59.06,113.88,53.75,110.56,40.31,46.25,46.75,70.08,30.25,28.28,10.38
4/10/2000,10784.5,53.27,47.75,51.75,61.12,17.56,58.56,45.38,44.62,58.88,109.44,55.56,114.38,42,45.16,45.56,69.66,30,27.72,10.17
5/10/2000,10724.9,53.38,46.62,53.56,61.06,17.5,57.56,44.75,44.59,59.75,114.88,53.75,113.19,41,46.53,44.44,71.32,30.12,27.69,10.75
6/10/2000,10596.5,50.7,46.09,53.31,61,17.25,56.19,44.56,44.72,59.44,108.88,51.06,116,39.94,46.16,42.88,72.03,29.88,27.78,9.92
9/10/2000,10568.4,49.55,45.88,52.44,59.44,17.28,53.69,44.94,45.56,58.5,105.25,50.88,117.94,39.06,45.66,42.06,71.32,30.06,27.09,9.75
10/10/2000,10524.4,48.56,46.56,50.94,59.56,16.69,51.12,44.62,46.66,58.25,102.69,50.69,114.88,37.56,47.31,40.81,72.8,29.94,27.28,9.92
11/10/2000,10413.8,47.58,46.62,49.12,60.19,16.62,51.19,43.56,46.88,56.62,104,48.94,112,35.38,48,40.69,72.45,30,27.88,9.73
12/10/2000,10034.6,45.39,45.44,49.88,56.12,15.94,49.81,41.94,47.06,54.5,94.31,34.88,103.12,37.12,48.5,37.81,73.1,28.38,27.19,9.59
13/10/2000,10192.2,47.2,45.5,50.12,58.75,15.84,56.06,40.56,45.25,57,101.5,36.31,109.12,40.38,47.91,39.62,72.15,28.88,26.88,9.62
16/10/2000,10238.8,48.78,46.09,50.75,60.19,15.88,54.5,41.38,43.91,57.75,103.62,37.69,111.12,35.69,48.47,39.56,72.8,29,25.19,9.86
17/10/2000,10089.7,47.03,45.56,52.44,60.5,15.25,54.56,40.06,43.91,55.62,99.25,35.12,113,36.19,48.53,37.94,74.04,28,25.22,9.5
18/10/2000,9975,47.47,45.56,52.69,60.75,14.91,52.25,41.56,43.28,55.5,98,36.5,95.44,38.19,47.12,36.88,74.04,28.06,25.88,9.44
19/10/2000,10143,49.06,44.5,52.06,58.44,15.25,58.25,40.56,43.25,55.62,100.56,38.62,96.44,41.94,45.88,38.94,73.45,27.88,30.94,9.59
20/10/2000,10226.6,49,43.62,51,60,15.34,57.31,40.75,44,52.5,105.12,39.44,94.75,43.06,45.97,38.38,77.65,28.5,32.59,9.28
23/10/2000,10271.7,47.8,44.91,54.12,61.25,15.72,55.88,40.69,44.53,49.98,102.44,40.56,93,43.31,45.78,38.44,80.26,29.12,31.06,9.09
24/10/2000,10393.1,50.04,45.03,53.88,61,15.94,54.88,42.88,43.59,53.31,101.12,39.62,91.44,42,45.84,40.19,80.32,29.12,30.75,9.27
25/10/2000,10326.5,50.2,45.06,54.81,62.56,15.66,50.62,42.38,43.59,52.69,95.81,38.25,87,41.31,47,40,82.74,29,30.62,9.34
26/10/2000,10380.1,47.63,46.56,54.56,63.06,15.91,53.56,41.94,43.88,52.25,92.94,38.75,92.69,44.69,46.56,40,81.92,29,32.22,9.8
27/10/2000,10590.6,48.84,46.75,56,63.75,16.44,50.69,41,43.78,52.5,93,39.75,93.75,46.38,46.38,42.56,83.34,29.5,33.84,9.58
30/10/2000,10835.8,51.13,47.5,58,64.69,17.47,48.06,45,44.72,53.88,96.5,40.88,93.31,45,47.19,43.25,83.99,31.19,34.53,9.69
31/10/2000,10971.1,52.5,48.44,57.98,67.81,17.62,53.88,45.38,44.59,54.81,99.81,43.12,98.38,45,46,45.09,85.17,31,34.44,9.98
1/11/2000,10899.5,51.13,47.56,55.94,65.75,17.41,52.12,43.94,46.03,54.44,96.69,44,98.56,44.88,45.5,45.69,84.99,31.62,34.81,9.97
2/11/2000,10880.5,50.42,47.56,56,66.12,17.28,55.75,43.75,44.09,53.75,99.25,42.88,101.75,46.69,44.94,45.5,84.4,31.94,35.16,10.5
3/11/2000,10818,52.28,47.41,57.19,66.12,17.41,56.75,43.06,43.81,53.25,100.44,41.5,100.5,45.94,45.84,44.44,82.98,32.31,34.12,10.34
6/11/2000,10977.2,53.05,48.69,56.56,66,18.09,55.12,42.62,44.25,54.5,96.06,41.31,100.31,46.56,46.03,45.5,85.11,32.12,34.75,10.67
7/11/2000,10952.2,53.43,48.47,56.75,65.19,18.06,56.75,43.44,44.76,54.88,94,41.56,102.31,46.19,46.06,44.88,82.39,31.88,35.25,10.75
8/11/2000,10907.1,50.75,48.66,57,65.06,18.16,52.12,44,45.34,54.56,92.44,41.25,100,42.69,46.88,43.62,86,31.69,34.72,11.12
9/11/2000,10834.3,50.97,48.62,57.62,65.69,18.28,53.25,44.06,44.5,54.5,91.88,38.88,99.25,41.38,46.78,44.25,85.64,31.75,35.44,10.91
10/11/2000,10603,49.93,47.5,57,63.25,18,50.06,42.88,44.78,54.12,89.19,36,93,37,47.28,42.81,86.77,33.06,33.69,10.39
13/11/2000,10517.3,49,47.41,58,62.81,18.09,50.38,42.44,44.97,51.5,86.38,37.38,97.5,38.19,46.53,42.12,84.52,33.06,33.22,10.34
14/11/2000,10681.1,50.15,47.5,57.31,64.38,18,53.12,42.69,44.94,52.75,88.88,39.19,99.5,40.94,47.31,42.5,86.06,33.44,34.41,10.44
15/11/2000,10707.6,50.42,47.69,57.31,63.56,18.34,53.56,43.44,45.19,52.5,90.06,39.62,98.5,41.5,47.5,41,86.77,33.31,35.03,10.53
16/11/2000,10656,50.53,47.66,57.88,65.81,18.09,51.06,41.62,45.34,52.12,91.44,39.25,97.94,40,47.09,40.88,85.41,32.69,34.47,10.33
17/11/2000,10629.9,49.06,48,56,65.38,18.47,52.75,42.56,45.16,51.94,88.12,38.81,102.19,41.5,47.56,39.75,83.81,33.44,34.53,10.42
20/11/2000,10462.7,46.05,47.31,57,65.56,18.53,51.25,41.5,45.69,49.88,83,38.81,103,41.12,48.09,38.56,85.35,33.5,33.59,10
21/11/2000,10494.5,46.59,47.66,56.93,68.62,19.12,53.69,41.18,46.56,50.75,84.19,38.5,98.5,42.62,48.87,38.69,87.12,33.94,33.88,10
22/11/2000,10399.3,45.45,47.97,58.5,65.12,18.91,50.56,40.88,47,49,79.94,36.88,98.44,41.19,48.25,37.31,85.88,34.25,34.12,10.06
23/11/2000,,,,,,,,,,,,,,,,,,,,
24/11/2000,10470.2,44.95,47.91,56.75,65.69,19.44,52.69,41.06,47.22,49.38,81.5,37.5,99.75,43.94,47.53,39.12,84.7,33.69,34.97,10.12
27/11/2000,10546.1,46.38,49.62,55.12,67.38,19.84,51.25,40.75,46.56,49.5,82.5,38.5,98.5,43.94,48.69,39.38,86.77,31.94,35.34,10.75
28/11/2000,10507.6,48.2,49.38,56.01,67.5,19.5,51,40.38,46.53,49.81,80.62,39.75,97.88,42.03,50,38.12,87.37,31.25,33.5,10.98
29/11/2000,10629.1,49.82,50.06,55.44,69.88,20.06,51.69,41.44,44.47,49.19,82.88,39.75,97.12,42.75,50.19,37.38,89.85,32.5,32.53,10.7
30/11/2000,10414.5,48.07,49.94,54.56,68.75,19.69,47.88,42.31,43.94,49.5,82.12,39.25,93.5,38.06,50,36.75,87.13,31.75,28.69,10.66
1/12/2000,10373.5,47.47,49.81,52.19,65.81,20.34,48.5,42.75,44.41,51,82,39,95.75,34.12,48.88,37.94,85.82,30.94,28.31,10.92
4/12/2000,10561,45.64,52.5,53.31,64.69,21.66,45.81,45.88,45.34,51.49,81.75,36.12,97,32.94,49.78,37.94,87.12,31.44,28.22,11.25
5/12/2000,10898.7,46.87,58.25,53.44,68.94,21.69,52.12,46.19,44.19,53.88,88.75,46,103.38,36,49.66,41.31,85.23,30.5,29.94,11.06
6/12/2000,10664.4,46.98,57.62,54.25,67.32,20.78,51.44,44,43.1,53.99,87.8,44.75,96.75,31.75,48.06,40.12,84.82,29.57,28.34,10.83
7/12/2000,10617.4,46.76,57.12,54.31,66.81,20.78,49.94,43.19,44,53.38,85.88,45.5,93,32.31,48.53,39.75,86.3,30.25,26.56,10.41
8/12/2000,10712.9,47.25,58.38,51.38,67.38,20.81,52.38,43.38,44.25,55,91.88,46.69,95.5,34,47.75,40.25,83.87,29,27.22,10.64
11/12/2000,10725.8,49.44,57.62,50.81,68.38,21.19,54.81,41.94,42.88,55.31,96,45.12,95,37.44,47.81,42.5,85.82,29.94,29.03,11
12/12/2000,10768.3,49.16,56.94,52.25,69.12,21.19,54.38,42.19,43.28,52.81,92.44,45,93.88,36.5,48.5,43,86.53,30.88,29.19,11.2
13/12/2000,10794.4,49.44,56.91,53.44,67.88,20.84,51.12,43.19,43.84,53,94.06,45.19,91.25,35.5,49.34,44.5,87.12,31.12,28.62,11.27
14/12/2000,10675,48.51,55.5,54.62,67.25,20.34,50.94,44.44,42.75,51.44,87.44,43.88,92.44,35.12,49.62,42.88,86.18,31.56,27.75,12
15/12/2000,10435,47.8,56.09,53.69,64.88,20.41,48.17,43.75,42.06,49.81,86.69,41.94,87.81,32.44,49.28,43.94,85.59,31.5,24.59,11.91
18/12/2000,10645.4,49.66,57.31,53.31,68.5,21.16,42.94,45.5,43.19,51,85.94,44.12,90.5,33.25,49.28,45.38,84.58,32.31,23.91,11.67
19/12/2000,10584.4,48.07,56.88,46.56,66.38,21.44,41.75,45.62,43.59,50.12,89.38,42.62,90.12,33.44,49.59,44.81,86.65,32.88,22.41,11.89
20/12/2000,10318.9,45.01,56.47,44.06,65,21.53,36.5,44.5,42.59,47.44,90,41.12,86,31.94,50.31,43.5,88.43,31.38,20.75,12.28
21/12/2000,10487.3,45.99,56.34,44.88,64.62,22.38,38.88,46.5,42.38,47.88,93.81,42.88,81.56,33.12,50.5,45.19,87.6,32.69,21.72,12.31
22/12/2000,10635.6,46.54,56.38,45.88,63.44,23.31,41.5,48,43.41,48.88,98.81,41.62,89,32.94,50.75,45.62,85.7,32.69,23.22,12.8
26/12/2000,10692.4,46.59,57.5,46.81,63,23.88,40.75,48.31,44.28,49.31,101.81,40.69,84.81,32.88,51.19,45.75,87.78,32.5,23.44,13.52
27/12/2000,10803.2,46.54,59.59,47.75,64.06,23.75,40.75,48.56,43.88,48.19,101.88,42.75,84.69,32.56,51.5,46.38,87.78,33.12,23.22,14.17
28/12/2000,10868.8,47.25,60.97,47.12,65.44,23.81,39.56,49.31,43.44,48.44,107.12,43.62,85.25,30.94,52.38,46.94,89.73,33.88,22.28,14.19
29/12/2000,10788,48.07,60.25,47.75,66,23.66,38.25,48.31,43.47,47.94,106.94,45.69,85,30.06,52.53,45.44,88.66,34,21.69,13.95
2/01/2001,10646.2,45.5,59.59,50.38,62,23.16,33.31,48,44.56,43.75,100.25,45.56,84.81,31.06,51,44,88.07,33.5,21.69,13.53
3/01/2001,10945.8,48.95,58.91,51,62.56,23.25,41.31,47.94,42.62,47.81,115.5,51.44,94.62,34.23,49.38,50.62,84.4,33.69,23.97,13.98
4/01/2001,10912.4,47.41,59.5,51.75,61,24.34,41.88,49.25,41.44,48.06,112.75,51.69,93.19,33.8,48.31,52,80.5,33,24.22,14.34
5/01/2001,10662,45.12,57.28,50,58.75,22.94,36.62,47.94,41.62,47.31,107.88,49.75,94,32.06,48.94,48.94,78.9,32.94,24.56,13.72
8/01/2001,10621.4,42.82,57.62,50.12,59,22.88,36.55,48.31,41.44,45.56,106.38,47.69,93.56,31.94,48.88,49.25,79.07,33,24.47,14.41
9/01/2001,10572.6,41.07,56.72,51.94,58.94,22.84,37.12,46.44,41,44.62,104.75,45.88,92.56,32.25,49.22,48.69,79.55,33.06,25.91,14.86
10/01/2001,10604.3,40.85,56.16,52.38,60.38,22.53,36.25,46.88,40.5,44.69,108.5,47.44,93.44,33,47.94,50.94,78.78,33.19,26.44,14.53
11/01/2001,10609.6,41.89,56.06,52.38,59.12,22.72,39.12,45,40.88,46.56,110.5,49.06,93.69,33.38,46.22,54.12,77.3,32.69,27.5,14.44
12/01/2001,10525.4,41.95,54.84,50.94,60.62,21.84,38.06,43.19,41.41,45.69,108.75,49.12,93.81,32.12,47.28,53.31,77.12,33.62,26.75,14.11
15/01/2001,,,,,,,,,,,,,,,,,,,,
16/01/2001,10652.7,42.27,56.75,50.06,61,22.34,38.5,44.75,40.91,47.38,110,48.88,92.75,31.38,47.09,53.19,78.9,34.12,26.28,13.92
17/01/2001,10584.3,43.26,55,50.31,58.75,22.5,39,44.31,40.12,46.69,110,46.38,96.69,30.5,45.84,53,76.94,34.69,26.47,13.95
18/01/2001,10678.3,43.42,54.5,50.56,57.38,20.88,41.88,43.75,39.56,47.62,107.5,44.25,108.31,32.19,47,51.44,78.48,33.62,27.81,14.02
19/01/2001,10587.6,42.55,53.38,49.69,55.69,20.31,40.38,42.62,39.72,47,110.94,41,111.25,33.56,47.06,50.56,78.07,32.81,30.5,13.11
22/01/2001,10578.2,39.38,54.44,48.88,56,20.44,41.44,42.31,40.12,45.75,113.12,43.75,108.56,33.38,47.16,50.88,77.95,33.5,30.06,13.23
23/01/2001,10649.8,40.69,55.5,49.31,57.5,20.81,42.62,42.06,40.91,46.69,116,44.75,109.06,35.38,46.34,51.69,75.35,32.88,30.28,13.28
24/01/2001,10647,40.47,53.56,47.38,57.44,21.09,42.56,41.88,40.81,46.31,117.88,45.06,110.44,36.25,45.28,53.25,74.75,30.81,31.47,13.09
25/01/2001,10729.5,40.58,54.75,47.38,59.25,21.66,39.31,42,41.25,45.94,113.56,46,110.75,34.5,45.88,53.06,77.54,29.56,30.91,13.55
26/01/2001,10660,40.8,53.66,46.69,58.06,21.62,38.38,40.94,40.5,44.62,114.69,44.75,114.19,35.88,45.97,54.19,77.89,29,32,13.25
29/01/2001,10702.2,41.66,53.64,47.9,56.46,21.55,37.25,40.99,40.1,44.38,115.91,45.5,114.98,37.06,45.8,55.12,76.05,29.52,32.25,13.17
30/01/2001,10881.2,41.92,55.7,47.92,56.15,22.2,38,43.24,40.99,46.25,118.62,46,116.61,37,45.8,55.98,76.71,29.45,31.69,13.26
31/01/2001,10887.4,41.21,55.32,48.35,58.5,22.11,37.44,43.71,42.08,45.98,113.75,48.2,112,37,46.56,54.99,77.82,29.35,30.53,13.76
1/02/2001,10983.6,41.55,55.78,50.55,56.52,22.16,38.25,43.25,41.74,46.23,118.2,48.65,114.05,37.81,46.94,55.85,80,29.03,31.19,13.69
2/02/2001,10864.1,42.1,54.36,49.8,56.85,22.14,35.5,42.25,41.5,46.28,113.96,46.89,110.27,35.69,47.55,54.64,79.52,29.43,30.41,13.74
5/02/2001,10965.9,42.36,54.88,49.7,57.93,21.88,34.56,43.74,42.4,47.85,112.1,46.61,112.22,34.69,46.96,54.6,80,29.36,30.97,13.82
6/02/2001,10957.4,41.12,55.83,49.75,56.73,21.76,35.75,43.37,42.17,47.6,108.95,45.65,114.19,35.44,46.71,52.28,79.89,30.03,31.28,14.21
7/02/2001,10946.7,40.57,55.94,48.65,57.45,21.8,31.06,42.99,42.18,46.95,105.2,45.78,116.91,34.94,47.45,52.33,77.51,29.27,32.34,14.17
8/02/2001,10880.6,41.21,56.02,48.22,57.51,21.59,30,42.25,42.25,47.14,105.95,43.99,114.1,34.62,47.32,51.68,78.57,29.34,31.12,13.8
9/02/2001,10781.5,41.15,55.33,46.57,57.34,21.5,28.19,41.99,42.93,45.66,107.75,44.43,112,33.5,47.49,51.95,78.34,29.76,29.56,13.68
12/02/2001,10946.8,42.1,56.24,47.77,59.07,21.56,29.56,42.44,42.88,47.51,109.5,45.73,114.9,34.56,49.05,52.55,78.58,29.83,29.38,13.62
13/02/2001,10903.3,40.93,57.07,48.46,60.72,21.63,28.5,42.84,42.4,47.16,105.9,46.31,113.75,32.44,48.45,51.14,76.47,30,29.09,14.04
14/02/2001,10795.4,40.81,55.48,47,60.59,21.46,29.38,42.49,41.96,46.26,104.25,45.72,115.1,34.12,47.82,51.19,75.41,29.25,29.19,13.8
15/02/2001,10891,41,57.38,47,60.15,22.06,30.81,43.95,41.25,47.98,107.2,44.61,116.78,35.81,47.1,51.11,73.96,30.08,29.41,13.1
16/02/2001,10799.8,41.32,56.61,47.72,59.99,21.84,28.25,43.2,42.01,47,101.5,43,115,34.38,47.26,51.99,73.19,30.23,28.66,12.96
19/02/2001,,,,,,,,,,,,,,,,,,,,
20/02/2001,10730.9,40.23,56.92,48.77,61.85,20.9,26.06,42.65,41.9,47.69,96,44.09,111.5,31.44,48.02,49.95,73.77,30.44,27.94,11.95
21/02/2001,10526.6,38.47,55.63,47.5,60.2,20.48,25.12,42.43,41.76,47.3,94.4,40.95,107.51,30.75,48.46,47.35,74.54,29.68,28.12,11.78
22/02/2001,10526.8,38.94,55.12,48.93,61.28,20.34,26.44,43.29,42.1,47.1,97.2,40,108.9,30,48.26,48.3,73.58,30.06,27.59,12.01
23/02/2001,10441.9,39.29,55.2,49.72,61.61,20.04,26.81,42.03,41.75,46.18,96.04,40.01,104,29.94,47.74,47.05,72.99,30.12,28.22,12.25
26/02/2001,10642.5,39.55,55.68,50.3,62.76,20.82,26.06,44.52,41.9,47.98,98.3,43.75,105.3,29.5,47.88,48.55,75.13,29.88,29.78,12.29
27/02/2001,10636.9,39.76,56.5,50.58,63.7,21.24,24,44.22,41.15,48,98.34,44.6,102.59,29,47.98,47.6,75.67,30.05,29.69,9.9
28/02/2001,10495.3,38.4,56.38,47.7,62.2,20.8,23.69,43.69,40.52,46.5,91.75,42.5,99.9,28.56,48.66,46.66,75.95,29.4,29.5,9.76
1/03/2001,10450.1,37.62,54.8,45.5,59.65,21,24.5,43.74,40.7,45.91,91.61,41.5,106.05,29.12,49.54,46.11,75.52,29.21,29.68,9.55
2/03/2001,10466.3,38.28,55.66,46.57,60.1,21.34,22.19,44.72,41.6,44.57,91.4,41.55,102.3,29.31,49.58,45.8,75.9,28.85,28.34,9.48
5/03/2001,10562.3,37.88,56.1,45.41,61.91,22.16,23.08,46.35,41.92,45.08,92.15,41.43,104.91,30.38,49.24,46.76,75.31,28.56,28.72,9.5
6/03/2001,10591.2,37.62,56.12,46.01,62.13,22.26,24,46.03,41.8,45.42,95.35,41.36,106,31.5,48.4,47.96,73.35,28.85,29.72,9.81
7/03/2001,10729.6,38.68,56.46,43.97,64.1,23.4,24,47.8,42.1,45.98,94.95,43.7,107.55,32.94,47.4,50.25,70.46,28.4,30.34,10.1
8/03/2001,10858.3,38.88,58.6,45.46,64.75,23.9,22.81,48,42.92,45.87,91.75,44.72,106.47,33.25,48.94,50.24,70.83,29.3,29.62,10.12
9/03/2001,10644.6,37.39,58.2,45,65.5,23.42,20.62,47.1,43,43.81,87,44.52,99.29,29.44,48.35,48.95,71.68,28.95,28.34,10.03
12/03/2001,10208.3,35.35,55.9,44.89,61,22.48,18.81,45.48,41.88,39.6,82.49,42.06,95.49,27.75,47.48,45.49,70.22,28.06,25.97,9.79
13/03/2001,10290.8,36.43,53.85,44.93,60.57,23.02,21.38,45.36,41.65,42.33,87.51,42.7,98.39,29.38,47.08,47.4,69.06,27.8,27.09,9.46
14/03/2001,9973.5,33.67,53.76,42.11,58.02,22.4,20.25,43.71,41.32,41.03,83.91,41.62,94.96,29.06,46.62,43.75,68.12,27.55,27,9.2
15/03/2001,10031.3,34.82,54.62,42.82,56.1,22.5,20.31,43,41.48,41.08,87.95,43.2,95.56,28.5,46.68,45.26,70.13,27.24,26.84,9.14
16/03/2001,9823.4,33.41,53,42.14,53.75,22.3,19.94,42.34,40.85,40.55,87.55,42.26,90.1,27.88,46,44.58,67.66,26.5,27.28,9.12
19/03/2001,9959.1,33.92,53.99,43.06,56.02,22.57,20.81,43.64,40.63,41.1,90.94,42.5,92.6,27.06,45.98,45.15,68.25,26.38,27.16,9.08
20/03/2001,9720.8,32.61,52.62,40.9,55,21.94,19.06,43.5,40.33,40.05,87.06,41.95,88.3,24.62,45.4,42.59,66.53,25.77,26.34,9.5
21/03/2001,9487,30.62,51.82,40.12,53.85,21.09,19.31,42.84,39.9,39,85,41.5,89.08,25.56,43.62,40.2,64.36,25.65,25.03,10.05
22/03/2001,9389.5,30.36,50.9,40.51,52,20.68,19.75,40.98,38.85,37.7,85.91,40.76,89.1,28.69,43.9,38.91,66.02,25.11,27,9.95
23/03/2001,9504.8,32.2,50.88,41.86,53,20.88,18.69,41.03,38.45,39.99,89.81,39.67,93.68,28.81,44.1,41.71,65.32,25,28.28,10.12
26/03/2001,9687.5,33.06,52.02,41.25,55.44,21.47,17.88,41.97,39.12,40.23,89.24,41.35,95.4,28.31,42.69,42.11,67.69,25.3,28.03,9.9
27/03/2001,9947.5,34.69,52.7,43.9,55.2,22.4,18.12,42.45,40.32,41.91,93.5,43.46,99.5,29.38,41.62,43.36,69.71,25.33,29.12,9.99
28/03/2001,9785.4,34.13,52.42,42.19,55,22.75,15.75,41.49,39.32,41.55,87.25,43.23,94.41,26.94,43.14,42.55,71.17,25.28,27.78,9.93
29/03/2001,9799.1,34.09,51.4,43.48,55.95,22.31,15.25,41.71,39.14,41.4,88.1,42.66,95.04,26.56,44.19,43,70.27,26.49,27.69,10.06
30/03/2001,9878.8,36.14,51.95,44.63,55.71,22.19,15.81,40.7,40.5,41.86,85.1,43.1,96.18,26.31,43.74,44.9,71.88,26.55,27.34,10.14
2/04/2001,9777.9,34.75,51.02,43.76,55.02,22.22,15.06,40.96,39.8,41.8,84.16,42.55,94.66,25.8,43.66,44.6,70.31,26.64,27.91,10.3
3/04/2001,9485.7,33.24,49.96,43.12,54.61,21.08,13.75,40.25,38.95,39.68,81.31,42.6,90.39,25,43.06,41.6,68.95,25.79,26.69,9.85
4/04/2001,9515.4,31.68,49.31,43.98,54.63,21.78,13.69,41.47,39.35,39.6,77.53,42.3,92,22.62,43.46,40.49,70.53,26.09,25.97,10
5/04/2001,9918.1,33.52,51.62,44.44,56.81,22.89,14.94,43.5,40.46,42.1,86,43.96,98.21,25.62,44.44,42.5,71.76,26,28.38,9.9
6/04/2001,9791.1,32.12,51,43.3,55.98,22.28,13.62,42.62,41.05,41.17,84.2,43.78,97.95,23.62,45.2,40.39,72.37,26.25,28.09,9.84
9/04/2001,9845.2,32.49,52.29,43.35,56.87,22.49,14.49,43.46,41.26,42,84,42.19,96,23.2,45.62,40.42,73.87,26.69,28.58,9.88
10/04/2001,10102.7,33.4,54.28,42.99,59.82,22.85,15.86,45.62,42,43.83,87.81,43.01,99.05,24.77,46.02,43.3,74.24,27,29.84,9.86
11/04/2001,10013.5,33.64,53.4,41.2,59.12,22.57,17.4,45.05,40.97,43.27,91.3,41.5,97.43,27.52,45.42,44.74,73.06,26.73,30.5,9.51
12/04/2001,10126.9,34.29,53.86,41.18,60.5,23.5,17.98,45.65,41,44.7,94,41.65,96.2,28.12,45.48,45.37,75.29,26.89,31.09,9.36
13/04/2001,,,,,,,,,,,,,,,,,,,,
16/04/2001,10158.6,33.71,55.24,41.99,59.75,23.38,17.2,45.39,42.28,44.65,91.78,41.5,96.75,26.3,46.3,45.5,74.91,27.22,30.39,9.24
